0.884034,0.951791,0.862677,0.245369,0.556954,0.395385,0.842569
0.863816,0.950648,0.727985,0.052086,0.133573,0.848175,1.000000
0.887374,0.953081,0.863925,0.237003,0.609991,0.349379,0.824120
0.993018,0.991885,0.983701,0.073937,0.313950,0.644600,0.126865
0.960905,0.998193,0.992924,0.133184,0.281006,0.648350,0.042825
0.929877,0.967248,0.829512,0.021210,0.156154,0.813766,0.615851
0.892841,0.956195,0.874335,0.227864,0.720663,0.250731,0.773493
0.968986,0.997182,0.982796,0.064049,0.199450,0.733987,0.000000
0.982335,0.998330,0.989746,0.076951,0.247780,0.695770,0.017167
0.535507,0.698694,0.005000,0.350705,0.059004,0.918399,1.000000
0.930013,0.965404,0.815856,0.019418,0.156130,0.821534,0.730486
0.930147,0.963551,0.802162,0.017631,0.156106,0.829302,0.845122
0.894711,0.957302,0.879698,0.228015,0.861529,0.124075,0.761665
0.991520,0.999090,0.979482,0.060698,0.270238,0.686310,0.078660
0.919213,0.961861,0.923637,0.212898,0.458060,0.487529,0.632156
0.863816,0.950648,0.727985,0.052086,0.133573,0.871528,1.000000
0.928293,0.980005,0.935202,0.193936,0.460299,0.489435,0.503898
0.894656,0.957106,0.878606,0.228180,0.944616,0.049633,0.767198
0.919670,0.975990,0.922908,0.206176,0.487976,0.463293,0.575996
0.888072,0.954066,0.873444,0.245443,0.526479,0.422522,0.817584
0.893416,0.956729,0.877139,0.227817,0.750821,0.223342,0.764083
0.535507,0.698694,0.005000,0.350705,0.059004,0.933968,1.000000
0.895185,0.957317,0.878360,0.225810,0.773539,0.203686,0.761391
0.779576,0.910464,0.594209,0.100635,0.111510,0.859422,1.000000
