5.281683206558227539e-01,5.919832587242126465e-01,6.002592444419860840e-01,6.055439114570617676e-01,6.075381636619567871e-01,6.189051866531372070e-01,6.258849501609802246e-01,6.266826391220092773e-01,6.381493806838989258e-01,6.382490992546081543e-01,6.449297070503234863e-01,6.492172479629516602e-01,6.498155593872070312e-01,6.573935747146606445e-01,6.621797084808349609e-01,6.667664051055908203e-01,6.655698418617248535e-01,6.706550717353820801e-01,6.763386130332946777e-01,6.813241839408874512e-01,6.818227171897888184e-01,6.858111619949340820e-01,6.900987029075622559e-01,6.910958290100097656e-01,6.957822442054748535e-01,7.029613852500915527e-01,6.998703479766845703e-01,7.078472375869750977e-01,7.076478004455566406e-01,7.097417712211608887e-01,7.144281864166259766e-01,7.191145420074462891e-01,7.179180383682250977e-01,7.272908687591552734e-01,7.233024239540100098e-01,7.259945869445800781e-01,7.328746914863586426e-01,7.290856242179870605e-01,7.363645434379577637e-01,7.400538325309753418e-01,7.436434626579284668e-01,7.473327517509460449e-01,7.422474622726440430e-01,7.483298182487487793e-01,7.534151077270507812e-01,7.516202926635742188e-01,7.575032114982604980e-01,7.590985894203186035e-01,7.568052411079406738e-01,7.633861899375915527e-01
5.937219858169555664e-01,5.928251147270202637e-01,6.152466535568237305e-01,6.125560402870178223e-01,6.322869658470153809e-01,6.331838369369506836e-01,6.278026700019836426e-01,6.421524882316589355e-01,6.260089874267578125e-01,6.457399129867553711e-01,6.242152452468872070e-01,6.143497824668884277e-01,6.242152452468872070e-01,6.484304666519165039e-01,6.502242088317871094e-01,6.600896716117858887e-01,6.421524882316589355e-01,6.322869658470153809e-01,6.672645807266235352e-01,6.645739674568176270e-01,6.654708385467529297e-01,6.421524882316589355e-01,6.385650038719177246e-01,6.511210799217224121e-01,6.511210799217224121e-01,6.493273377418518066e-01,6.502242088317871094e-01,6.466367840766906738e-01,6.547085046768188477e-01,6.466367840766906738e-01,6.484304666519165039e-01,6.708520054817199707e-01,6.511210799217224121e-01,6.457399129867553711e-01,6.744394898414611816e-01,6.654708385467529297e-01,6.484304666519165039e-01,6.717488765716552734e-01,6.663677096366882324e-01,6.609865427017211914e-01,6.663677096366882324e-01,6.690583229064941406e-01,6.708520054817199707e-01,6.744394898414611816e-01,6.753363013267517090e-01,6.726457476615905762e-01,6.816143393516540527e-01,6.403587460517883301e-01,6.816143393516540527e-01,6.672645807266235352e-01
1.585902452468872070e+00,1.117872834205627441e+00,1.040267109870910645e+00,9.920865297317504883e-01,9.490660429000854492e-01,9.280019402503967285e-01,9.123128652572631836e-01,8.967748284339904785e-01,8.832730650901794434e-01,8.714662790298461914e-01,8.612797260284423828e-01,8.502793908119201660e-01,8.463422060012817383e-01,8.339095115661621094e-01,8.312445878982543945e-01,8.172223567962646484e-01,8.134833574295043945e-01,8.060225248336791992e-01,7.993168830871582031e-01,7.929643392562866211e-01,7.850694656372070312e-01,7.774586677551269531e-01,7.747349739074707031e-01,7.654987573623657227e-01,7.590520381927490234e-01,7.537733912467956543e-01,7.473909258842468262e-01,7.456480860710144043e-01,7.401422858238220215e-01,7.337267398834228516e-01,7.291023731231689453e-01,7.225369811058044434e-01,7.200464606285095215e-01,7.114010453224182129e-01,7.094709277153015137e-01,7.044113278388977051e-01,7.032130956649780273e-01,6.971462368965148926e-01,6.879431605339050293e-01,6.823198795318603516e-01,6.772182583808898926e-01,6.731721758842468262e-01,6.693561077117919922e-01,6.656109690666198730e-01,6.584662199020385742e-01,6.559775471687316895e-01,6.535717248916625977e-01,6.488254070281982422e-01,6.445035338401794434e-01,6.353622674942016602e-01
7.876489162445068359e-01,7.845448851585388184e-01,7.445876598358154297e-01,7.205981612205505371e-01,6.838392615318298340e-01,6.760849356651306152e-01,6.915258169174194336e-01,6.669033765792846680e-01,6.885452866554260254e-01,6.556837558746337891e-01,6.719495058059692383e-01,6.865955591201782227e-01,6.667537689208984375e-01,6.472559571266174316e-01,6.332791447639465332e-01,6.233375072479248047e-01,6.460088491439819336e-01,6.617966890335083008e-01,6.188903450965881348e-01,6.129659414291381836e-01,6.167483329772949219e-01,6.432988047599792480e-01,6.430495977401733398e-01,6.257607936859130859e-01,6.234986186027526855e-01,6.300786137580871582e-01,6.258195638656616211e-01,6.334361433982849121e-01,6.231462359428405762e-01,6.273144483566284180e-01,6.326996684074401855e-01,6.097923517227172852e-01,6.379783749580383301e-01,6.447562575340270996e-01,6.023241281509399414e-01,6.196675896644592285e-01,6.445645689964294434e-01,6.012530326843261719e-01,6.226134300231933594e-01,6.235720515251159668e-01,6.226272583007812500e-01,6.148046255111694336e-01,6.045631170272827148e-01,6.057742834091186523e-01,5.951900482177734375e-01,6.122074723243713379e-01,5.893415808677673340e-01,6.698539257049560547e-01,5.933281779289245605e-01,6.010290980339050293e-01
