-0.551423287444442,0.193
-0.675206283081403,0.193
-0.798402951630135,0.193
-0.856991867544172,0.181
-0.859817433877537,0.181
-0.841008090730392,0.181
-0.815459226465324,0.181
-0.787971197561456,0.181
-0.763046293755677,0.184426965835992
-0.750286858096232,0.193
-0.750417957835582,0.193
-0.756839627448997,0.193
-0.766213527877874,0.193
-0.776859334614231,0.193
-0.787942676949936,0.193
-0.788634398619189,0.184455486447512
-0.776143767598713,0.183763764778259
-0.76771944180476,0.193
-0.769676420366059,0.193
-0.776701550934478,0.193
-0.786058249805925,0.193
-0.788306251879196,0.186339913591523
-0.778562880750078,0.184091911518252
-0.77158722878074,0.193
-0.774193093851165,0.193
-0.781466652035351,0.193
-0.788379728334402,0.190931511362097
-0.784791308460766,0.184018435063047
-0.77444483823931,0.187606854936682
-0.77049144809394,0.193
-0.774602092961964,0.193
-0.782593422910119,0.193
-0.78846514376309,0.189804740487329
-0.783276573572347,0.183933019634359
-0.77384827990552,0.189121589825101
-0.771703416436471,0.193
-0.776684190972136,0.193
-0.785062390651142,0.193
-0.788091198663801,0.187335772746306
-0.77984298458828,0.184306964733647
-0.77321648134451,0.192555178809168
-0.775559279536016,0.193
-0.782682637341934,0.193
-0.788043412460858,0.189715526055514
-0.783054259700403,0.18435475093659
-0.774344512918641,0.189343903697045
-0.772729740943164,0.193
-0.777954500674081,0.193
-0.456868490599281,0.193
-0.614906566340549,0.193
-0.798711624577543,0.193
-0.899315480468708,0.181
-0.919802034245708,0.181
-0.908180160365493,0.181
-0.886252286877647,0.181
-0.861420771364444,0.181
-0.835640922203929,0.181
-0.809261503816311,0.181
-0.782247386164265,0.181
-0.763415101303568,0.190150777233183
-0.758201520707819,0.193
-0.761932154405286,0.193
-0.769936656510707,0.193
-0.779868227438001,0.193
-0.789992593334786,0.192529935959447
-0.787319145002074,0.182405570062662
-0.773100907388234,0.185079018395375
-0.765176522236805,0.193
-0.767423593969745,0.193
-0.774622156096585,0.193
-0.78409354170131,0.193
-0.788806441175874,0.188304621696139
-0.781325938217572,0.183591722221574
-0.77274449873833,0.191072225179876
-0.772792254922132,0.193
-0.778834238221683,0.193
-0.787688746195114,0.193
-0.787717894760983,0.184709417202334
-0.776244784597988,0.184680268636465
-0.769103930767842,0.193
-0.771671630357685,0.193
-0.778963595869538,0.193
-0.788413874731073,0.193
-0.787817457236447,0.183984288666375
-0.77531757988726,0.184580706161001
-0.767656834027715,0.193
-0.769993314916891,0.193
-0.777198046614798,0.193
-0.786633340782407,0.193
-0.788211113949263,0.185764822615041
-0.777772915873062,0.184187049448185
-0.770599305931322,0.193
-0.773124842300018,0.193
-0.780375198969874,0.193
-0.78860804127323,0.192022964427574
-0.786333244787116,0.183790122124219
-0.361868970298296,0.193
-0.550894536406495,0.193
-0.807389735765384,0.193
-0.969513308650424,0.181
-1.01541682727801,0.181
-1.01431122811004,0.181
-0.998156021310282,0.181
-0.977770047595523,0.181
-0.956153232810675,0.181
-0.933938725712999,0.181
-0.911165359229746,0.181
-0.88776025105618,0.181
-0.863650121934771,0.181
-0.838778433463249,0.181
-0.813102734147874,0.181
-0.786590057279853,0.181
-0.763876219507043,0.185808106117595
-0.75339536811254,0.193
-0.754646682109335,0.193
-0.761565027939747,0.193
-0.771107183268351,0.193
-0.781755627757991,0.193
-0.789890857338776,0.190642535639457
-0.784736823467809,0.182507306058673
-0.772415552785535,0.187661339929639
-0.767644373992588,0.193
-0.771398364810419,0.193
-0.779264777239275,0.193
-0.788984327054197,0.193
-0.787806655207638,0.183413836343251
-0.774566823655477,0.18459150818981
-0.766608239356188,0.193
