3.221354,-0.062035,0.005229,-0.759054,39.228337,-39.187911,0.007830,0.763737
3.222788,-0.063390,0.001482,-0.763694,25.435936,-25.382845,0.008016,0.808806
2.335902,-0.210893,-0.351973,-0.652179,3.116458,0.330725,0.221938,1.000000
3.209114,-0.064537,0.000210,-0.754296,23.346391,-23.407557,0.000018,0.830944
3.222642,-0.061956,0.005262,-0.759736,41.286469,-41.243316,0.008721,0.763442
3.375993,-0.047287,0.038951,-0.832537,16.988724,-16.526334,0.037347,0.343928
3.406666,-0.049612,0.037193,-0.915804,8.711209,-8.002071,0.053531,0.000000
3.230967,-0.062476,0.003022,-0.770425,29.781030,-29.680289,0.011352,0.781328
2.335902,-0.210893,-0.351973,-0.652179,3.116458,2.116439,0.336677,1.000000
3.226663,-0.062840,0.002317,-0.768822,28.860716,-28.788271,0.009371,0.785754
2.941523,-0.091375,-0.112664,-0.877361,4.879089,-0.589328,0.287034,1.000000
3.219182,-0.062230,0.004876,-0.758008,39.436099,-39.409307,0.006875,0.767198
3.219977,-0.062198,0.004798,-0.758530,41.603792,-41.576715,0.007595,0.767668
3.154006,-0.068696,-0.058330,-0.921079,5.788801,-1.105344,0.316647,1.000000
3.440337,-0.048964,0.040015,-0.894186,10.703975,-9.755435,0.070435,0.017167
3.235695,-0.061753,0.005201,-0.762358,34.227774,-34.132573,0.010964,0.759426
2.037997,-0.386876,-0.325743,-0.463665,2.272717,2.106997,0.267746,1.000000
3.224332,-0.062779,0.005384,-0.757312,22.096054,-22.139554,0.001253,0.794297
3.233415,-0.062050,0.004315,-0.771725,32.059812,-31.966470,0.010834,0.766709
3.472312,-0.038233,0.044824,-0.928023,10.618617,-9.130184,0.099552,0.064940
3.219302,-0.062154,0.005193,-0.758032,37.152156,-37.132511,0.006375,0.763701
3.224232,-0.061782,0.005651,-0.760571,38.900463,-38.840912,0.009169,0.759041
3.418260,-0.050037,0.043203,-0.872141,10.778104,-10.387288,0.031469,0.000000
3.233308,-0.062316,0.004328,-0.766241,25.212799,-25.123645,0.010540,0.790460
