-2.394300,-2.552247,-1.910859,2.267459,-1.396987,1.518118,1.190473
0.424471,0.449648,0.628109,-0.014696,0.992710,-1.055254,-1.227080
0.301919,0.386265,-0.005140,-0.760022,-0.697394,0.673594,0.654781
0.487886,0.479508,0.701583,-0.118761,0.810600,-0.899320,-1.183809
-1.817362,-2.994564,-1.088956,1.672009,-1.315330,1.344170,1.104504
0.642486,0.546631,0.797408,-0.479511,0.312114,-0.412578,-0.745522
0.729496,0.578468,0.700820,-0.828267,-0.019792,0.028367,0.186634
0.348905,0.406245,0.452304,0.036061,1.794057,-1.678325,-1.017932
0.301919,0.386265,-0.005140,-0.760022,-0.697394,0.757899,1.121513
-0.823046,-0.517607,-2.181365,0.394922,-1.088872,1.147521,1.378851
0.012743,0.231859,-0.409317,-0.570415,-0.827747,0.902934,1.311250
0.496013,0.460110,0.196683,-0.864319,-0.564435,0.643737,1.106463
0.397495,0.432306,0.535257,-0.024094,1.594972,-1.516554,-1.030544
0.608768,0.506302,0.395793,-0.908136,-0.439389,0.490349,0.831783
-2.669787,-1.005493,-1.515629,2.930592,-1.456831,1.551819,0.385264
0.490038,0.485363,0.423779,-0.807318,-0.562771,0.434101,-0.054852
0.700820,0.575484,0.732486,-0.768895,-0.153603,0.077067,-0.160935
-1.817362,-2.994564,-1.088956,1.672009,-1.305330,1.123408,0.181118
0.607587,0.532255,0.773170,-0.385479,0.470499,-0.565245,-0.880305
0.714427,0.577518,0.752525,-0.723587,-0.010782,-0.048514,-0.204368
0.343356,0.405734,0.460708,0.054969,1.643721,-1.563289,-1.067622
-1.817362,-2.994564,-1.088956,1.672009,-1.315330,1.292018,0.919827
-0.378706,-0.040783,-1.154116,-0.226275,-0.964846,0.862721,0.504075
0.541631,0.516946,0.770699,-0.218614,0.494808,-0.641883,-1.199271
0.655106,0.544167,0.758195,-0.501456,0.728875,-0.722097,-0.564307
-1.817362,-2.994564,-1.088956,1.672009,-1.305330,1.165561,0.365795
-0.378706,-0.030783,-1.164117,-0.226275,-0.954846,1.167788,2.095266
0.631636,0.540070,0.774258,-0.445563,0.459573,-0.534802,-0.759464
0.430941,0.457415,0.571404,-0.075873,1.708639,-1.601996,-0.974317
-2.669787,-1.005493,-1.515629,2.930592,-1.456831,1.393209,0.011122
-2.669787,-1.005493,-1.515629,2.930592,-1.456831,1.477514,0.198193
0.677490,0.565563,0.796365,-0.668263,-0.145987,-0.000890,-0.564016
-2.394300,-2.552247,-1.910859,2.267459,-1.386987,1.180899,-0.011668
0.607440,0.527496,0.748264,-0.386086,0.753843,-0.779828,-0.773827
0.301919,0.386265,-0.005140,-0.760022,-0.697394,0.715747,0.888147
0.682129,0.537370,0.515471,-0.927475,-0.302559,0.365018,0.765357
0.725672,0.564803,0.764128,-0.677743,0.421498,-0.403492,-0.186143
0.012743,0.231859,-0.409317,-0.570415,-0.827747,0.734325,0.389085
0.301919,0.376265,-0.005140,-0.760022,-0.697394,0.800052,1.354878
0.730253,0.576735,0.758176,-0.707307,0.279478,-0.265025,-0.121939
0.415605,0.441352,0.560881,-0.048136,1.577215,-1.500988,-1.025254
0.301787,0.388268,0.007350,-0.767910,-0.697354,0.631468,0.421751
