3.225397547,-0.067058072,0.000346936,-0.763625127,37.04176588,-37.01472777,0.001892666,0.190142947,,,,,,,,,
3.22524798,-0.067101255,0.000202244,-0.763491904,38.18353496,-38.15410058,0.002060405,0.190166286,,,,,,,,,
3.225096073,-0.067143828,4.44561390273573e-05,-0.763434857,39.32534139,-39.29332566,0.0022411,0.19018689,,,,,,,,,
3.224997289,-0.067177421,-9.61E-05,-0.763452006,40.46711009,-40.43249811,0.002422838,0.190202403,,,,,,,,,
3.224977127,-0.067198013,-0.000201976,-0.763529819,41.60879193,-41.57171519,0.002595372,0.190212011,,,,,,,,,
0.967568147,-0.292564642,-0.268022593,-0.068002516,0.482420778,2.054376386,0.086596203,0.19,,,,,,,,,
1.178946211,-0.538332694,-0.321855314,-0.224570133,0.969976503,1.768194285,0.136490039,0.193,,,,,,,,,
1.60521229,-0.607397104,-0.210119697,-0.362717021,1.540269963,1.280202018,0.163963515,0.193,,,,,,,,,
2.032996958,-0.391876267,-0.320743093,-0.468665082,2.277716788,0.673425335,0.186279656,0.193,,,,,,,,,
2.330901889,-0.215893143,-0.356972794,-0.657179236,3.12145773,-0.031417973,0.203990033,0.193,,,,,,,,,
2.6585193,-0.139244319,-0.217961288,-0.800675464,3.987039438,-0.933203118,0.206300482,0.193,,,,,,,,,
2.946522901,-0.09637531,-0.117663765,-0.88236118,4.874089138,-2.022899244,0.195053685,0.193,,,,,,,,,
3.159005504,-0.073696487,-0.063330302,-0.92607873,5.783801142,-3.253201344,0.17439464,0.193,,,,,,,,,
3.300408959,-0.058683703,-0.018033219,-0.944876857,6.714840037,-4.576331675,0.148029236,0.188390209,,,,,,,,,
3.384864093,-0.049274305,0.015360361,-0.944242718,7.672117012,-5.94911485,0.119599459,0.18421876,,,,,,,,,
3.427140645,-0.044734873,0.034915994,-0.930825926,8.660910777,-7.337636357,0.092016194,0.181765085,,,,,,,,,
3.440293519,-0.043650703,0.043754654,-0.910780585,9.682501023,-8.718827578,0.067085328,0.181,,,,,,,,,
3.434550788,-0.044385682,0.047147907,-0.88794408,10.73469806,-10.07872668,0.045692481,0.181,,,,,,,,,
3.417072053,-0.046128117,0.047309732,-0.864370396,11.81395686,-11.40948124,0.028176511,0.1815882,,,,,,,,,
3.392713069,-0.048528185,0.044948807,-0.841448096,12.91620298,-12.70737185,0.014535217,0.182650841,,,,,,,,,
3.36488839,-0.051296603,0.040839998,-0.820200395,14.03709237,-13.9716882,0.004527973,0.183906114,,,,,,,,,
3.336088089,-0.054233705,0.035477401,-0.801350005,15.17231701,-15.20388891,-0.002240554,0.185222776,,,,,,,,,
3.308191719,-0.057181396,0.029278081,-0.785400569,16.31781394,-16.40700041,-0.006261564,0.186503709,,,,,,,,,
3.282635146,-0.059999425,0.022661264,-0.772651138,17.46992223,-17.58513673,-0.008076243,0.187676416,,,,,,,,,
3.260474718,-0.06256086,0.016062657,-0.763189915,18.6255054,-18.74306458,-0.008235953,0.188688849,,,,,,,,,
3.242395608,-0.064757601,0.009912173,-0.756891112,19.78203524,-19.88578868,-0.007266871,0.189508347,,,,,,,,,
3.228703892,-0.066510451,0.00459133,-0.753428467,20.93763116,-21.01816333,-0.005639757,0.190121197,,,,,,,,,
3.219332454,-0.067779335,0.000384125,-0.752311896,22.09105355,-22.1445542,-0.003746565,0.190531569,,,,,,,,,
3.213879386,-0.068569092,-0.002560977,-0.75294633,23.24165378,-23.26857999,-0.001885756,0.190759268,,,,,,,,,
3.211683257,-0.068928286,-0.004248271,-0.754702945,24.3892884,-24.39295713,-0.00025737,0.190836117,,,,,,,,,
3.21192837,-0.068943871,-0.00484041,-0.756997464,25.5342039,-25.51946124,0.001031647,0.190801324,,,,,,,,,
3.213765656,-0.068722984,-0.004604523,-0.759356048,26.67689951,-26.64900509,0.001952404,0.190696091,,,,,,,,,
3.216421556,-0.068372314,-0.003843436,-0.761448723,27.81799083,-27.78180183,0.002533105,0.190557998,,,,,,,,,
3.219273285,-0.067982471,-0.002838196,-0.763091277,28.95809492,-28.91756944,0.002836708,0.190417006,,,,,,,,,
3.221883239,-0.067619512,-0.00181158,-0.764224072,30.09774848,-30.05573638,0.002940802,0.190293637,,,,,,,,,
3.22399706,-0.067323244,-0.000913592,-0.764878689,31.23736192,-31.19561872,0.002921996,0.190199087,,,,,,,,,
3.225516352,-0.067110359,-0.000224145,-0.765142133,32.37720556,-32.33655296,0.002845665,0.190136697,,,,,,,,,
3.226458485,-0.066980088,0.000234007,-0.765125322,33.51741989,-33.47798032,0.00276076,0.190104117,,,,,,,,,
3.226913965,-0.066920469,0.000478262,-0.764939235,34.6580406,-34.61948731,0.002698724,0.190095586,,,,,,,,,
3.227008461,-0.066913904,0.00054987,-0.764679417,35.79902971,-35.76081214,0.002675226,0.190103918,,,,,,,,,
3.226873169,-0.06694157,0.000499877,-0.764417974,36.94030645,-36.90182762,0.002693516,0.190122012,,,,,,,,,
3.226624694,-0.066986463,0.000378586,-0.764201648,38.08177365,-38.04251123,0.002748368,0.190143821,,,,,,,,,
3.226353931,-0.067035117,0.000228909,-0.764054069,39.22333727,-39.18291094,0.002829842,0.190164845,,,,,,,,,
3.226122307,-0.067078231,8.30334311634906e-05,-0.763980398,40.3649188,-40.32311297,0.002926408,0.190182229,,,,,,,,,
3.225963367,-0.06711053,-3.83E-05,-0.763972905,41.50646131,-41.46321526,0.003027223,0.190194603,,,,,,,,,
0.967568147,-0.292564642,-0.268022593,-0.068002516,0.482420778,2.411519243,0.096432936,0.19,,,,,,,,,
1.178946211,-0.538332694,-0.321855314,-0.224570133,0.969976503,2.125337142,0.152293053,0.193,,,,,,,,,
1.60521229,-0.607397104,-0.210119697,-0.362717021,1.540269963,1.637344875,0.183385261,0.193,,,,,,,,,
2.032996958,-0.391876267,-0.320743093,-0.468665082,2.277716788,1.030568192,0.207896274,0.193,,,,,,,,,
2.330901889,-0.215893143,-0.356972794,-0.657179236,3.12145773,0.325724884,0.226937908,0.193,,,,,,,,,
2.6585193,-0.139244319,-0.217961288,-0.800675464,3.987039438,-0.576060261,0.230055805,0.193,,,,,,,,,
2.946522901,-0.09637531,-0.117663765,-0.88236118,4.874089138,-1.665756387,0.21929875,0.193,,,,,,,,,
3.159005504,-0.073696487,-0.063330302,-0.926078729,5.783801142,-2.896058487,0.198936749,0.193,,,,,,,,,
3.300752425,-0.059724609,-0.023579462,-0.946490677,6.713856123,-4.219934151,0.172630464,0.189765837,,,,,,,,,
3.386915768,-0.05039933,0.008708777,-0.948996066,7.66666423,-5.596492908,0.143732852,0.18547838,,,,,,,,,
3.43197766,-0.045393028,0.029400704,-0.938598257,8.647306645,-6.99286691,0.115095596,0.182737837,,,,,,,,,
3.44823814,-0.04366181,0.040335725,-0.920696894,9.658314492,-8.385785125,0.088643274,0.181436152,,,,,,,,,
3.445337392,-0.043963742,0.045015346,-0.899185948,10.69897454,-9.760434923,0.065434671,0.181206003,,,,,,,,,
3.430262015,-0.045439883,0.045906125,-0.876460597,11.76661505,-11.10820506,0.04592912,0.181667432,,,,,,,,,
3.40787028,-0.047595524,0.044352565,-0.854004756,12.85766339,-12.42475764,0.030206613,0.18254368,,,,,,,,,
3.381543273,-0.050144374,0.041071434,-0.832818322,13.96820379,-13.70872378,0.018104895,0.183649077,,,,,,,,,
3.353712575,-0.052898185,0.03651245,-0.813626253,15.09426492,-14.96086922,0.009302092,0.184854386,,,,,,,,,
3.326204493,-0.055710047,0.031044147,-0.796957056,16.23200701,-16.18352973,0.003371813,0.186063703,,,,,,,,,
3.300427693,-0.058450283,0.025033266,-0.783159579,17.377874,-17.38017419,-0.000174112,0.187203451,,,,,,,,,
3.277452554,-0.060999993,0.018865674,-0.772397123,18.52872245,-18.55501628,-0.001848513,0.188218332,,,,,,,,,
3.258027976,-0.06325421,0.012933489,-0.764640624,19.68192044,-19.71264242,-0.002155357,0.189070374,,,,,,,,,
3.242573249,-0.06512993,0.007602104,-0.759673758,20.83540807,-20.85765482,-0.001560195,0.18973881,,,,,,,,,
3.231173884,-0.066575388,0.003168128,-0.757116961,21.98771532,-21.99434731,-0.000466012,0.190219571,,,,,,,,,
3.223601031,-0.067577125,-0.000180013,-0.756471893,23.13793778,-23.12643996,0.000803772,0.190523791,,,,,,,,,
3.21936336,-0.068161391,-0.002383851,-0.757181416,24.2856744,-24.25689733,0.002013743,0.190675081,,,,,,,,,
3.217788058,-0.068389648,-0.00351827,-0.758694487,25.43093588,-25.38784482,0.003015979,0.190705673,,,,,,,,,
3.218120172,-0.068349311,-0.003775378,-0.760529385,26.57403114,-26.52058685,0.003740861,0.190651917,,,,,,,,,
3.219623786,-0.068136548,-0.003409727,-0.762317989,27.71544347,-27.65571474,0.004180866,0.190549484,,,,,,,,,
3.221663385,-0.067840292,-0.002682661,-0.763821664,28.85571636,-28.79327114,0.004371077,0.190429046,,,,,,,,,
3.223752708,-0.067531589,-0.001820844,-0.764923071,29.99536353,-29.93293365,0.004370038,0.19031366,,,,,,,,,
3.225569775,-0.067259019,-0.000993489,-0.765602353,31.13480988,-31.07418697,0.004243571,0.190217982,,,,,,,,,
3.226944731,-0.067049204,-0.000306678,-0.765906691,32.2743631,-32.21646322,0.004052972,0.190148945,,,,,,,,,
3.227830584,-0.06691055,0.000190252,-0.765920423,33.41421063,-33.35924127,0.003847843,0.190107349,,,,,,,,,
3.228266829,-0.066838452,0.000491781,-0.765740232,34.55443429,-34.50210512,0.003663035,0.190089828,,,,,,,,,
3.228343673,-0.066820465,0.000621854,-0.765457276,35.69503477,-35.64476723,0.003518723,0.190090748,,,,,,,,,
3.228171677,-0.06684077,0.000620335,-0.765146218,36.83595913,-36.78706571,0.003422537,0.19010378,,,,,,,,,
3.227859114,-0.066883575,0.000531834,-0.764860406,37.97712656,-37.92894462,0.003372734,0.190123034,,,,,,,,,
3.227497524,-0.066935309,0.000397893,-0.76463171,39.11844912,-39.07042619,0.003361605,0.190143735,,,,,,,,,
3.227154577,-0.066985735,0.000252349,-0.764473365,40.25984652,-40.21158142,0.003378556,0.190162516,,,,,,,,,
3.226872684,-0.067028225,0.000119316,-0.764384398,41.40125466,-41.3525039,0.003412553,0.190177404,,,,,,,,,
0.967568147,-0.292564642,-0.268022593,-0.068002516,0.482420778,2.7686621,0.10626967,0.19,,,,,,,,,
1.178946211,-0.538332694,-0.321855314,-0.224570133,0.969976503,2.482479999,0.168096067,0.193,,,,,,,,,
1.60521229,-0.607397104,-0.210119697,-0.362717021,1.540269963,1.994487732,0.202807007,0.193,,,,,,,,,
2.032996958,-0.391876267,-0.320743093,-0.468665082,2.277716788,1.387711049,0.229512892,0.193,,,,,,,,,
2.330901889,-0.215893143,-0.356972794,-0.657179236,3.12145773,0.682867741,0.249885783,0.193,,,,,,,,,
2.6585193,-0.139244319,-0.217961288,-0.800675464,3.987039438,-0.218917403,0.253811129,0.193,,,,,,,,,
2.946522901,-0.09637531,-0.117663765,-0.88236118,4.874089138,-1.30861353,0.243543816,0.193,,,,,,,,,
3.159005504,-0.073696487,-0.063330302,-0.926078729,5.783801142,-2.53891563,0.223478858,0.193,,,,,,,,,
3.301090517,-0.060770364,-0.02914138,-0.948099623,6.71287499,-3.863531891,0.197232218,0.191141464,,,,,,,,,
3.388954805,-0.051550166,0.001921595,-0.953778793,7.661180013,-5.243858008,0.167864951,0.186738291,,,,,,,,,
3.436809973,-0.046078383,0.023726671,-0.946479334,8.633499508,-6.648107171,0.138160109,0.183709614,,,,,,,,,
3.456230916,-0.04378066,0.036296809,-0.930939375,9.633491769,-8.052899426,0.110145714,0.182055585,,,,,,,,,
3.456333855,-0.043606206,0.042410705,-0.911022392,10.66177383,-9.442763291,0.08503005,0.181500088,,,,,,,,,
3.443848886,-0.044710028,0.044483072,-0.889249557,11.71673024,-10.80828303,0.063408928,0.181693671,,,,,,,,,
3.423526318,-0.046572159,0.043948047,-0.867207866,12.79555031,-12.14430641,0.045476456,0.182359886,,,,,,,,,
3.398695221,-0.048888235,0.041583135,-0.845961077,13.89485792,-13.44866784,0.031166213,0.183307587,,,,,,,,,
3.371752752,-0.051464164,0.037851391,-0.826280466,15.01105018,-14.72136219,0.020237466,0.184403189,,,,,,,,,
3.34450359,-0.054155086,0.033101945,-0.808743225,16.1405098,-15.96399756,0.012331175,0.1855475,,,,,,,,,
3.318356907,-0.056836555,0.027665539,-0.7937611,17.27977148,-17.17938825,0.007011856,0.186663413,,,,,,,,,
3.294417628,-0.059394262,0.021889047,-0.781579059,18.42566501,-18.37120294,0.003803265,0.187690933,,,,,,,,,
3.273511287,-0.061724142,0.016134384,-0.77226686,19.5754325,-19.54362776,0.002220824,0.188585868,,,,,,,,,
3.256176487,-0.063738211,0.01075552,-0.765717187,20.72681183,-20.70103537,0.001801011,0.189319821,,,,,,,,,
3.242652319,-0.065372799,0.006063315,-0.761658537,21.87808039,-21.84767115,0.00212662,0.189880144,,,,,,,,,
3.232880982,-0.066596204,0.002287811,-0.759686399,23.02805754,-22.98737873,0.002846288,0.190269136,,,,,,,,,
3.22653758,-0.067412945,-0.000451437,-0.759311274,24.17606813,-24.12338947,0.003686761,0.190502148,,,,,,,,,
3.223089471,-0.067862102,-0.002155056,-0.760016601,25.32187275,-25.25819558,0.00445695,0.190604574,,,,,,,,,
3.22187757,-0.068010802,-0.002937418,-0.76131638,26.46557413,-26.39351411,0.005043927,0.190607942,,,,,,,,,
3.22220728,-0.067943307,-0.002999456,-0.762805578,27.60750813,-27.53033871,0.005401693,0.190545685,,,,,,,,,
3.22343304,-0.067745726,-0.00257798,-0.764189814,28.74813255,-28.66906093,0.005534913,0.190448967,,,,,,,,,
3.225020123,-0.067493499,-0.001900414,-0.765290764,29.88793024,-29.80962892,0.005481031,0.190343356,,,,,,,,,
3.226576478,-0.067243996,-0.001154136,-0.766032854,31.02733711,-30.95171238,0.005293694,0.190247111,,,,,,,,,
3.227856405,-0.067034247,-0.000472107,-0.766419122,32.1666985,-32.09484929,0.005029422,0.190171016,,,,,,,,,
3.228743303,-0.06688256,6.79589975275218e-05,-0.766503672,33.30625183,-33.2385604,0.004738387,0.190119335,,,,,,,,,
3.229220514,-0.066792445,0.000435486,-0.766366242,34.44612982,-34.38242617,0.004459247,0.190091402,,,,,,,,,
3.229338437,-0.066757293,0.000634965,-0.766092016,35.58637711,-35.52612858,0.004217392,0.190083392,,,,,,,,,
3.229183808,-0.066764802,0.00069332,-0.765757601,36.72697366,-36.66946386,0.004025683,0.190089942,,,,,,,,,
3.228854621,-0.066800722,0.000648233,-0.765423074,37.86785921,-37.81233448,0.003886729,0.190105429,,,,,,,,,
3.228442229,-0.066851538,0.00053914,-0.765129139,39.0089552,-38.95472873,0.003795851,0.19012486,,,,,,,,,
3.228020587,-0.066906103,0.000401192,-0.764897958,40.15018166,-40.09669501,0.003744065,0.190144354,,,,,,,,,
3.227641627,-0.06695638,0.000261896,-0.764736244,41.29146862,-41.23831627,0.003720664,0.19016131,,,,,,,,,
0.967568147,-0.292564642,-0.268022593,-0.068002516,0.482420778,3.125804957,0.116106403,0.19,,,,,,,,,
1.178946211,-0.538332694,-0.321855314,-0.224570133,0.969976503,2.839622856,0.183899081,0.193,,,,,,,,,
1.60521229,-0.607397104,-0.210119697,-0.362717021,1.540269963,2.351630589,0.222228753,0.193,,,,,,,,,
2.032996958,-0.391876267,-0.320743093,-0.468665082,2.277716788,1.744853907,0.25112951,0.193,,,,,,,,,
2.330901889,-0.215893143,-0.356972794,-0.657179236,3.12145773,1.040010598,0.272833658,0.193,,,,,,,,,
2.6585193,-0.139244319,-0.217961288,-0.800675464,3.987039438,0.138225454,0.277566452,0.193,,,,,,,,,
2.946522901,-0.09637531,-0.117663765,-0.88236118,4.874089138,-0.951470672,0.267788881,0.193,,,,,,,,,
3.159005504,-0.073696487,-0.063330302,-0.926078729,5.783801142,-2.181772773,0.248020967,0.193,,,,,,,,,
3.30142318,-0.061820822,-0.034717886,-0.949703546,6.711896699,-3.507124866,0.221834504,0.192517091,,,,,,,,,
3.390980212,-0.052722184,-0.004975108,-0.958586949,7.655666091,-4.891208441,0.191995997,0.187998494,,,,,,,,,
3.441630464,-0.046790519,0.017897596,-0.954458038,8.619501737,-6.30334234,0.161211634,0.184680547,,,,,,,,,
3.464217739,-0.043904409,0.032188581,-0.941335796,9.6081526,-7.720052641,0.131609278,0.1826684,,,,,,,,,
3.467312139,-0.043233257,0.039824429,-0.92302302,10.62361735,-9.125184052,0.104552057,0.181779286,,,,,,,,,
3.45737955,-0.043957025,0.04312153,-0.902180828,11.66539592,-10.50848644,0.08077849,0.181698992,,,,,,,,,
3.439071166,-0.045528152,0.043609675,-0.880520615,12.73147612,-11.86397986,0.060600294,0.182152141,,,,,,,,,
3.415679727,-0.047619213,0.042143668,-0.859184701,13.81904086,-13.18870678,0.044047907,0.182940916,,,,,,,,,
3.389582768,-0.050026222,0.039213788,-0.838997759,14.92486843,-14.48190734,0.030961496,0.183926202,,,,,,,,,
3.362573324,-0.052603587,0.03515983,-0.820586925,16.04557595,-15.74448173,0.021048829,0.185004869,,,,,,,,,
3.336064658,-0.055230355,0.030283611,-0.804423951,17.17780192,-16.97860612,0.013926864,0.186096108,,,,,,,,,
3.311193218,-0.057796003,0.024897351,-0.790829814,18.31836252,-18.18741261,0.009156279,0.187135361,,,,,,,,,
3.288852421,-0.060197548,0.019333988,-0.779966079,19.46438558,-19.37468484,0.006272856,0.188072521,,,,,,,,,
3.269687644,-0.062343175,0.013933741,-0.771827713,20.61341548,-20.54455292,0.004816621,0.188871932,,,,,,,,,
3.254078079,-0.06415928,0.009015896,-0.766246603,21.76348167,-21.70119224,0.004357981,0.189512713,,,,,,,,,
3.24212586,-0.065598258,0.004843911,-0.762910932,22.9131274,-22.84854413,0.004519446,0.189988579,,,,,,,,,
3.233666578,-0.066644457,0.0015928,-0.761401452,24.06139887,-23.99008202,0.004991341,0.190306705,,,,,,,,,
3.228307685,-0.067316029,-0.000671818,-0.761241102,25.20779867,-25.12864518,0.005540236,0.190485514,,,,,,,,,
3.22549264,-0.067660986,-0.001994046,-0.761949845,26.35221035,-26.26635444,0.006009605,0.190551459,,,,,,,,,
3.224580717,-0.067749419,-0.002514251,-0.76309541,27.49480404,-27.40461185,0.006313267,0.190535165,,,,,,,,,
3.224929722,-0.067661873,-0.002435638,-0.764333133,28.63593238,-28.54417563,0.006422859,0.190467494,,,,,,,,,
3.225966863,-0.067475955,-0.001978357,-0.765424876,29.77603019,-29.68528883,0.006351826,0.190375939,,,,,,,,,
