3.165812,-0.029501,0.033913,-0.715063,25.593767,-25.692389,-0.041304,0.824120
3.430980,-0.092722,-0.044975,-0.998587,7.695666,-4.851208,0.231996,0.583208
2.906523,-0.056375,-0.077664,-0.842361,4.834089,-2.777185,0.106564,1.000000
3.187008,-0.026914,-0.039450,-0.724679,35.759030,-35.800812,0.042675,0.758660
3.178120,-0.028349,0.036225,-0.720529,26.534031,-26.560587,-0.036259,0.804326
3.204003,-0.024034,0.053534,-0.714277,18.678612,-18.972336,-0.054966,0.674823
3.191043,-0.026857,-0.040391,-0.727745,32.931627,-32.907471,0.047291,0.765334
3.179273,-0.027982,0.037162,-0.723091,28.918095,-28.957569,-0.037163,0.784750
3.402609,-0.093217,-0.008079,-0.782597,18.058851,-17.526838,0.071627,0.380590
3.188344,-0.026820,-0.039378,-0.725457,35.655035,-35.684767,0.043519,0.757562
3.259568,-0.017574,0.028081,-0.902302,6.677065,-4.971658,0.083590,0.502708
3.163831,-0.029023,0.038869,-0.703107,21.102197,-21.361621,-0.052561,0.814361
3.203239,-0.025750,0.043314,-0.726094,24.941529,-24.894422,-0.031103,0.757555
3.187498,-0.026935,-0.039602,-0.724632,39.078449,-39.110426,0.043362,0.761978
3.173766,-0.028723,0.035395,-0.719356,26.636900,-26.689005,-0.038048,0.808008
3.181878,-0.028011,0.037063,-0.721316,26.425574,-26.433514,-0.034956,0.800662
3.265077,-0.018662,0.062207,-0.748842,19.319110,-19.230227,-0.028185,0.546922
3.181883,-0.027620,0.038188,-0.724224,30.057748,-30.095736,-0.037059,0.774470
0.927568,-0.252565,-0.228023,-0.028003,0.442421,4.157234,0.105617,0.750000
3.169078,-0.029113,0.034599,-0.717920,26.736228,-26.818352,-0.040149,0.811587
3.164114,-0.029537,0.035210,-0.709296,23.301391,-23.452557,-0.044982,0.830944
3.517186,-0.083534,-0.000890,-0.877328,12.622845,-10.917268,0.153624,0.112714
3.178602,-0.027751,0.038357,-0.722772,30.260327,-30.337613,-0.039810,0.770904
1.138946,-0.498333,-0.361855,-0.184570,0.929977,2.799623,0.223899,1.000000
