Timestamp,RawData
2025-02-28 11:37:33.771,0.74
2025-02-28 11:37:33.771,0.81
2025-02-28 11:37:33.771,0.99
2025-02-28 11:37:33.771,1.00
2025-02-28 11:37:33.771,0.89
2025-02-28 11:37:33.771,1.00
2025-02-28 11:37:33.771,0.86
2025-02-28 11:37:33.771,0.78
2025-02-28 11:37:33.771,0.68
2025-02-28 11:37:33.771,0.96
2025-02-28 11:37:33.771,0.71
2025-02-28 11:37:33.771,0.96
2025-02-28 11:37:33.771,0.85
2025-02-28 11:37:33.771,0.66
2025-02-28 11:37:33.771,0.80
2025-02-28 11:37:33.771,0.73
2025-02-28 11:37:33.771,0.63
2025-02-28 11:37:33.771,0.77
2025-02-28 11:37:33.771,0.80
2025-02-28 11:37:33.771,0.79
2025-02-28 11:37:33.771,0.75
2025-02-28 11:37:33.772,0.92
2025-02-28 11:37:33.772,0.94
2025-02-28 11:37:33.772,0.79
2025-02-28 11:37:33.772,0.90
2025-02-28 11:37:33.772,0.97
2025-02-28 11:37:33.772,0.85
2025-02-28 11:37:33.772,0.71
2025-02-28 11:37:33.772,0.78
2025-02-28 11:37:33.786,0.77
2025-02-28 11:37:33.786,0.88
2025-02-28 11:37:33.786,0.75
2025-02-28 11:37:33.786,1.02
2025-02-28 11:37:33.786,1.00
2025-02-28 11:37:33.786,0.74
2025-02-28 11:37:33.786,0.96
2025-02-28 11:37:33.786,0.70
2025-02-28 11:37:33.786,0.73
2025-02-28 11:37:33.786,0.90
2025-02-28 11:37:33.786,0.73
2025-02-28 11:37:33.786,0.84
2025-02-28 11:37:33.786,0.96
2025-02-28 11:37:33.786,0.91
2025-02-28 11:37:33.786,1.02
2025-02-28 11:37:33.786,0.98
2025-02-28 11:37:33.786,0.95
2025-02-28 11:37:33.787,1.00
2025-02-28 11:37:33.787,0.78
2025-02-28 11:37:33.787,0.94
2025-02-28 11:37:33.787,0.90
2025-02-28 11:37:33.787,0.72
2025-02-28 11:37:33.787,0.68
2025-02-28 11:37:33.787,0.88
2025-02-28 11:37:33.787,0.71
2025-02-28 11:37:33.787,0.78
2025-02-28 11:37:33.787,0.78
2025-02-28 11:37:33.787,0.69
